KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,kepid,kepmag,dutycycle,dataspan,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,cdppslplong,cdppslpshrt,r,logr
10253609,4749,3.92,0.7684,13.914,0.05,   ,12247.74,1.407,0.7298,0,281.61954,47.39533,10253609,13.994,0.8737,1458.931,148.907,134.146,127.305,120.508,116.63,110.725,108.148,104.781,102.691,102.031,102.717,103.67,104.322,108.585,0.07399999999999998,-0.4529099999999999,12247.74,4.088055958408378
10253638,6361,4.23,1.2256,7.456,0.005,   ,998.94,1.15,0.6242,0,281.63889,47.31412,10253638,13.272,0.8735,1458.931,85.253,75.055,69.988,64.41,60.833,55.037,52.642,48.969,45.212,42.628,40.589,39.054,38.648,36.361,-0.31097,-0.6769899999999999,998.94,2.999539403689988
10253676,5673,4.44,1.0118,1.373,0.003,   ,1829.21,0.905,0.5087,0,281.66766,47.37506,10253676,13.991,0.8726,1458.931,152.144,137.103,130.305,122.584,118.13,110.415,107.379,102.892,97.49,93.203,90.60100000000001,87.45,86.778,82.361,-0.23808,-0.50561,1829.21,3.26226356693396
10253977,5144,4.86,0.8715,28.963,1.262,   ,3822.74,0.528,0.3648,0,281.87015,47.39499,10253977,14.382,0.8735,1458.931,196.005,179.471,172.86,163.667,158.438,147.017,141.769,134.192,126.263,120.605,118.519,118.38,118.459,119.526,-0.07727,-0.47593,3822.74,3.5823747609002305
10254249,5160,4.76,0.8757,10.92,0.029,   ,9210.17,0.866,0.4852,0,282.03714,47.3572,10254249,13.6,0.8734,1458.931,131.89,121.114,117.345,111.72,108.578,102.405,100.547,98.246,96.88,97.675,99.106,101.246,102.056,107.799,0.14645,-0.4111099999999999,9210.17,3.964267646416235
10254702,5298,4.61,0.9115,27.848,0.194,   ,2625.38,0.35,0.2666,0,282.27863,47.39262,10254702,15.323,0.6867999999999999,1387.625,320.515,282.055,262.405,241.88,229.293,206.961,197.3,183.665,169.45,157.615,148.537,142.565,141.257,133.957,-0.33982,-0.67166,2625.38,3.419192172488303
10255036,4740,4.47,0.766,25.119,0.274,   ,5699.81,0.721,0.4691,0,282.45169,47.32524,10255036,15.606,0.872,1238.002,402.777,362.101,342.374,319.603,306.055,282.172,272.333,256.103,240.38,228.742,220.116,211.989,209.723,200.685,-0.2617999999999999,-0.57172,5699.81,3.7558603789484812
10255070,5712,4.49,1.0227,28.495,3.437,   ,1187.5,0.485,0.2799,0,282.47113,47.35741,10255070,13.498,0.8735,1458.931,108.505,96.96700000000001,91.708,85.62399999999998,81.815,75.179,72.476,68.625,64.641,61.343,59.257,57.728,57.381,55.697,-0.2141599999999999,-0.5785,1187.5,3.0746336182969043
10255125,4800,4.42,0.782,37.926,4.109,   ,1423.72,0.613,0.3515,0,282.50687,47.30286,10255125,13.725,0.8736,1458.931,120.494,107.21,100.557,93.164,88.49299999999998,80.55899999999998,77.363,72.653,67.645,63.63,61.179,59.232,58.687,56.556,-0.2572999999999999,-0.63675,1423.72,3.153424585921766
10255196,5365,4.78,0.929,35.023,0.336,   ,2122.88,0.603,0.3356,0,282.55106,47.38934,10255196,14.703,0.8737,1458.931,202.137,177.823,165.625,153.252,144.876,130.775,124.775,116.564,107.976,101.627,97.002,93.556,92.562,88.424,-0.28835,-0.6672299999999999,2122.88,3.3269254455033694
10255447,5735,4.4,1.0292,13.091,0.292,   ,1996.52,0.622,0.4225,0,282.72299,47.36846,10255447,14.313,0.8734,1458.931,166.578,149.692,142.128,133.021,127.654,117.357,113.383,107.634,102.295,98.161,96.571,95.161,95.15,95.116,-0.10639,-0.55813,1996.52,3.300273665066862
10255557,5247,4.8,0.8982,24.026,0.39,   ,3809.99,0.509,0.3565,0,282.78491,47.3003,10255557,15.466,0.8734,1458.931,330.917,294.166,275.463,255.25,242.15,220.355,211.856,198.603,184.249,172.789,165.437,160.447,159.055,154.266,-0.2575,-0.64178,3809.99,3.5809238357935933
10256240,6261,4.34,1.191,7.391,0.141,   ,464.32,0.42,0.3405,0,283.12811,47.31504,10256240,12.443,0.8736,1458.931,59.56,53.63,51.071,48.18,46.543,43.919,43.011,41.766,41.253,41.385,41.867,42.222,42.379,43.782,0.08074,-0.47148,464.32,2.666817390757642
10256327,5731,4.42,1.0281,8.551,0.032,   ,3489.38,1.032,0.6076,0,283.1702,47.30737,10256327,15.299,0.8736,1458.931,275.85,243.547,226.318,210.177,200.599,183.172,176.526,167.348,157.932,152.235,148.255,146.805,146.374,146.623,-0.11214,-0.6239299999999999,3489.38,3.542748267503902
10256442,5281,4.59,0.907,29.702,0.06,   ,3730.71,0.444,0.2965,0,283.23752,47.30033,10256442,15.482,0.8734,1458.931,327.422,288.373,268.827,249.057,236.597,214.825,205.415,191.868,177.239,167.186,159.345,153.386,151.93,145.091,-0.2905499999999999,-0.6432799999999999,3730.71,3.571791491256135
10256550,5759,4.46,1.036,17.612,0.152,   ,4132.06,0.631,0.4401,0,283.30322,47.35376,10256550,15.002,0.8734,1458.931,249.004,224.648,214.3,201.116,192.98,179.192,172.933,164.845,156.692,149.931,145.96,143.946,143.403,140.095,-0.15715,-0.52875,4132.06,3.6161666191108277
10256595,6224,4.29,1.1786,1.727,0.008,   ,790.98,0.45,0.3032,0,283.32996,47.39565,10256595,11.182,0.874,1458.931,137.231,133.93,134.76,133.436,133.865,131.694,130.244,128.581,126.297,123.116,119.991,117.117,116.275,111.149,-0.1809399999999999,-0.04695,790.98,2.898165502461711
10256619,4936,4.76,0.8176,22.909,0.79,   ,3126.47,0.712,0.4561,0,283.345,47.35527,10256619,15.587,0.8734,1458.931,332.658,294.109,275.438,254.664,241.049,217.814,208.013,193.928,178.818,166.181,157.762,151.123,149.442,140.56,-0.34325,-0.6599,3126.47,3.495054265769937
10256682,5232,4.72,0.8943,26.945,0.708,   ,4140.26,0.482,0.3586,0,283.38351,47.30935,10256682,14.742,0.8735,1458.931,199.7,177.925,166.426,153.922,146.39,133.946,128.463,120.322,112.912,108.087,105.073,102.434,101.637,98.162,-0.1993,-0.6345,4140.26,3.617027614797168
10256832,5332,4.8,0.9203,14.15,0.018,   ,22856.06,1.281,0.6912,0,283.47299,47.35766,10256832,15.237,0.8736,1458.931,295.494,267.827,257.073,243.347,237.016,227.205,223.31,217.878,214.053,212.146,213.121,216.42,217.067,226.524,0.07646,-0.4012999999999999,22856.06,4.359001367453209
10257107,5372,4.62,0.9308,20.053,0.066,   ,4283.96,0.727,0.4933,0,283.63687,47.37036,10257107,14.693,0.8732999999999999,1458.931,203.145,184.569,177.032,167.18,162.3,152.041,147.404,140.487,133.534,128.365,124.994,123.39,122.669,120.811,-0.14399,-0.4613499999999999,4283.96,3.6318454071037074
10257150,5442,4.53,0.9493,18.574,0.199,   ,4330.93,1.054,0.6065,0,283.65649,47.37832,10257150,13.373,0.8731999999999999,1458.931,89.735,79.875,75.171,69.878,66.641,61.39,59.429,56.808,54.569,53.416,52.986,53.03,53.199,54.17,-0.01408,-0.59476,4330.93,3.6365811643672443
10257274,4734,4.45,0.7644,25.443,0.59,   ,10382.29,1.189,0.615,0,283.73074,47.39386,10257274,14.878,0.8736,1458.931,211.376,185.638,172.986,160.247,152.446,139.02,133.662,125.673,118.119,112.53,108.334,106.277,105.678,102.96,-0.19796,-0.63205,10382.29,4.016293155504184
10257310,5070,4.72,0.8524,30.017,0.804,   ,2483.04,0.418,0.3131,0,283.7486,47.32442,10257310,14.584,0.8735,1458.931,183.301,164.221,154.762,143.329,136.001,123.508,119.108,111.343,103.496,98.381,94.37,91.356,90.41,86.893,-0.2538699999999999,-0.64146,2483.04,3.3949837157846696
10257908,5641,4.44,1.003,23.692,0.676,   ,1938.82,0.407,0.2823,0,284.08624,47.32021,10257908,14.511,0.8735,1458.931,165.046,147.193,138.759,129.423,123.798,113.512,109.186,103.152,96.343,90.925,87.04399999999998,84.46899999999998,84.04999999999998,81.754,-0.2402799999999999,-0.5858499999999999,1938.82,3.2875374910614696
10258136,5668,4.53,1.0105,5.071,0.028,   ,25930.11,1.486,0.7695,0,284.22397,47.38811,10258136,13.968,0.8731999999999999,1458.931,164.888,157.362,159.598,159.225,161.745,165.511,167.795,174.777,185.888,194.347,204.03,214.367,217.866,234.253,0.3347899999999999,0.13274,25930.11,4.413804359125375
10258144,6193,4.37,1.1683,8.586,0.237,   ,2832.35,0.671,0.4694,0,284.22989,47.3903,10258144,13.398,0.8732999999999999,1458.931,96.643,88.45,85.811,82.29399999999998,80.659,77.881,77.07299999999998,76.858,77.63299999999998,79.64799999999998,82.661,85.962,86.952,92.596,0.2549699999999999,-0.3186899999999999,2832.35,3.452146919101275
10258197,4489,4.59,0.6973,27.771,0.519,   ,10517.24,0.882,0.5467,0,284.26355,47.37134,10258197,15.199,0.8735,1458.931,261.278,230.808,214.019,198.172,187.991,171.633,165.13,155.394,145.346,138.157,133.288,130.918,129.627,126.766,-0.1970899999999999,-0.6486699999999999,10517.24,4.021901784491173
10258273,5071,4.67,0.8526,22.18,0.449,   ,6393.79,0.978,0.5885,0,284.31033,47.39582,10258273,15.614,0.8735,1458.931,361.281,321.82,303.001,282.462,269.363,246.139,237.138,224.319,209.18,199.934,191.051,186.029,184.395,176.785,-0.24343,-0.60141,6393.79,3.8057583680415625
10258322,4935,4.8,0.8174,34.408,0.097,   ,4953.03,0.686,0.3997,0,284.33951,47.35377,10258322,15.274,0.8736,1458.931,284.271,253.103,238.318,221.761,211.321,191.857,183.958,172.415,161.468,153.487,148.857,146.186,145.498,141.16,-0.1884899999999999,-0.61789,4953.03,3.6948709584680204
10258853,4562,4.0,0.7177,22.703,0.011,   ,29869.74,1.35,0.6571,0,284.59409,47.32049,10258853,14.004,0.8735,1458.931,125.196,111.864,106.156,99.608,96.054,90.088,87.65399999999998,85.01099999999998,83.049,81.967,82.494,83.699,84.287,87.13599999999998,0.06931,-0.5026,29869.74,4.47523144232101
10259171,5956,4.38,1.0936,18.605,2.736,   ,3301.11,0.588,0.3729,0,284.74188,47.31644,10259171,14.973,0.8736,1458.931,229.607,206.227,195.325,181.891,173.953,159.84,154.235,146.35,138.393,132.131,128.372,126.694,126.23,123.982,-0.15609,-0.5834599999999999,3301.11,3.5186599961864347
10259189,4902,4.61,0.8088,38.773,4.101,   ,4297.35,0.475,0.2691,0,284.74741,47.39901,10259189,15.192,0.8735,1458.931,261.131,233.256,219.867,204.694,195.517,177.9,170.855,159.057,147.177,137.77,131.655,127.871,127.123,125.24,-0.2393,-0.6078,4297.35,3.6332007264738757
10259333,6191,4.34,1.1676,9.182,0.082,   ,2474.52,0.725,0.4856,0,284.8324,47.34419,10259333,12.446,0.8734,1458.931,62.268,58.015,56.815,54.912,54.363,53.352,53.167,53.556,54.748,56.168,58.194,60.604,61.48,66.136,0.26984,-0.22111,2474.52,3.393490968292472
10262272,5363,4.88,0.9284,6.076,0.05,   ,18258.75,1.383,0.715,0,286.38208,47.31951,10262272,14.968,0.8716,1458.931,243.982,225.93,221.634,214.985,213.364,208.903,208.415,211.567,218.891,228.876,240.379,252.157,256.306,276.05,0.33467,-0.20336,18258.75,4.261471042273613
10262574,5185,4.48,0.8821,7.62,0.101,   ,6413.94,1.139,0.6001,0,286.56058,47.31045,10262574,14.429,0.8732999999999999,1458.931,137.227,125.902,121.82,116.113,113.159,108.378,106.511,104.785,104.092,104.216,105.674,107.722,108.692,114.769,0.1340699999999999,-0.37306,6413.94,3.8071248929496413
10262661,5078,4.8,0.8545,27.739,4.923,   ,3788.2,0.426,0.2997,0,286.60361,47.35789,10262661,15.683,0.8735,1458.931,330.853,292.694,275.503,255.756,243.271,221.819,212.459,198.77,185.64,175.683,168.364,163.132,161.642,155.081,-0.2591,-0.61726,3788.2,3.578432899740808
10262679,4605,4.6,0.7295,41.851,2.09,   ,3087.76,0.466,0.2583,0,286.61301,47.31636,10262679,15.738,0.8737,1458.931,327.959,288.427,268.061,247.304,233.855,211.201,202.355,188.544,174.25,163.337,154.688,148.71,147.474,139.021,-0.32382,-0.67544,3087.76,3.489643536894825
10262709,5453,4.14,0.9522,46.405,0.208,   ,2394.83,0.745,0.3715,0,286.63058,47.38606,10262709,13.328,0.8734,1458.931,101.791,92.264,87.866,82.24599999999998,78.815,72.32599999999998,69.8,66.292,62.795,59.725,58.044,56.661,56.47,55.084,-0.1875499999999999,-0.56456,2394.83,3.379274689908277
10263691,4658,4.43,0.744,0.449,0.006,   ,41175.37,1.64,0.7677,0,287.13965,47.3653,10263691,15.846,0.8658,1458.931,873.6989999999998,877.225,896.701,893.341,887.8379999999999,827.3239999999998,792.1599999999999,739.1,672.411,619.7,581.078,556.228,549.852,526.982,-0.35707,-0.1515,41175.37,4.614637510409766
10263795,5245,4.58,0.8977,22.893,0.336,   ,4137.87,0.594,0.409,0,287.2005,47.38409,10263795,15.408,0.8735,1458.931,266.617,237.386,222.771,207.141,196.959,179.416,172.222,162.225,150.975,143.197,138.735,134.885,133.952,130.993,-0.20677,-0.6243199999999999,4137.87,3.616776842257817
10263836,5742,4.38,1.0312,23.692,1.462,   ,540.85,0.447,0.288,0,287.21359,47.35344,10263836,12.461,0.8734,1458.931,53.537,47.531,44.677,41.696,39.923,36.898,35.696,33.866,32.05,30.867,30.092,29.63,29.493,29.128,-0.1396,-0.5704799999999999,540.85,2.7330768340436626
10263947,5438,4.47,0.9482,42.379,0.651,   ,4589.2,0.605,0.3073,0,287.27264,47.31534,10263947,15.245,0.8735,1458.931,250.488,223.067,209.592,194.567,185.517,169.293,162.77,153.21,143.344,136.389,131.644,127.677,126.494,121.966,-0.23302,-0.6170299999999999,4589.2,3.6617369849127184
10263992,4861,4.52,0.798,26.448,0.033,   ,8116.42,0.997,0.5663,0,287.30093,47.39013,10263992,15.181,0.8732999999999999,1458.931,233.028,204.854,190.25,174.915,165.597,150.345,144.622,136.157,127.341,121.196,117.167,115.086,114.937,113.05,-0.17247,-0.67308,8116.42,3.909364512358709
10264106,5117,4.8,0.8645,13.841,0.473,   ,5455.17,1.048,0.5902,0,287.3631,47.31337,10264106,15.146,0.8735,1458.931,241.0,215.74,204.227,190.62,182.242,167.972,162.104,153.953,144.981,139.143,135.584,133.46,132.987,132.625,-0.1331499999999999,-0.57223,5455.17,3.736808289096959
10264218,4775,4.68,0.7753,32.939,0.993,   ,5361.86,0.738,0.4418,0,287.43185,47.34059,10264218,15.125,0.8735,1458.931,244.363,222.111,211.236,198.197,189.866,175.389,169.177,160.166,151.105,143.602,138.15,134.23,133.476,128.56,-0.23239,-0.55154,5361.86,3.729315470217314
10264318,5710,4.87,1.0222,23.305,3.862,   ,3635.62,0.424,0.2834,0,287.50003,47.31943,10264318,15.97,0.8735,1458.931,379.28,335.978,312.731,288.56,272.487,245.879,234.363,217.356,201.623,190.156,181.189,173.935,172.052,163.659,-0.30268,-0.6823299999999999,3635.62,3.560578483865798
10264744,6272,4.25,1.1948,0.637,0.003,   ,2924.2,1.199,0.6617,0,287.75601,47.30205,10264744,13.597,0.8345,1458.931,118.167,110.806,109.314,106.889,106.367,105.237,104.961,105.539,108.093,110.202,112.316,114.775,115.802,121.659,0.16389,-0.1393099999999999,2924.2,3.4660070727748673
10265078,4764,4.44,0.7724,16.229,0.044,   ,12775.06,1.026,0.5819,0,287.93097,47.30356,10265078,14.994,0.8735,1458.931,222.701,199.905,189.723,177.547,170.525,159.221,154.958,149.638,146.059,143.493,143.927,144.562,144.357,146.781,0.00816,-0.52941,12775.06,4.10636294854121
10265241,5222,4.48,0.8917,7.677,0.024,   ,31217.75,1.557,0.7545,0,288.01431,47.34975,10265241,15.11,0.8718,1458.931,263.566,240.607,232.279,221.644,216.49,209.194,207.201,205.952,209.025,214.916,223.267,232.958,236.423,253.316,0.27722,-0.34892,31217.75,4.494401598348512
10265333,5706,4.3,1.021,14.865,3.051,   ,3352.46,0.443,0.3095,0,288.04779,47.30716,10265333,15.245,0.7568,1458.931,259.916,231.332,217.396,203.166,194.535,179.149,172.818,164.496,154.706,147.911,142.207,138.346,137.675,135.95,-0.19624,-0.57494,3352.46,3.525363604753939
10265341,6178,4.21,1.1634,3.52,0.145,   ,1600.33,0.383,0.265,0,288.05258,47.31804,10265341,12.801,0.8736,1458.931,73.283,68.944,68.924,68.248,69.015,70.887,72.063,75.59099999999998,80.74299999999998,85.051,89.345,94.1,95.796,103.178,0.3537699999999999,0.06599,1600.33,3.204209546656847
10265563,5996,4.5,1.1058,4.859,0.027,   ,16665.4,1.472,0.7613,0,288.15897,47.39143,10265563,15.442,0.8737,1458.931,320.022,294.801,286.801,276.138,272.447,266.106,264.491,266.673,277.576,290.355,307.364,325.878,331.728,358.427,0.3749299999999999,-0.26232,16665.4,4.221815741981426
10265858,4804,4.36,0.783,33.622,0.131,   ,7787.29,1.201,0.5784,0,288.30746,47.33518,10265858,15.076,0.8724,1238.002,244.59,217.582,203.762,188.216,178.483,162.808,156.066,146.342,137.64,131.242,126.892,124.003,123.535,121.594,-0.18273,-0.6466199999999999,7787.29,3.891386348197446
10266153,5565,4.46,0.9822,18.399,0.17,   ,10957.63,0.92,0.5611,0,288.44864,47.39001,10266153,12.251,0.8737,1458.931,81.12999999999998,75.641,73.986,71.467,70.575,68.927,68.349,68.188,68.81,70.02,71.765,73.905,74.77599999999998,79.932,0.20899,-0.24293,10957.63,4.039716631773885
10266166,5671,4.49,1.0113,9.049,0.141,   ,17256.11,1.472,0.7351,0,288.45557,47.36404,10266166,14.707,0.8737,1458.931,213.703,197.071,192.066,184.842,181.532,174.241,171.608,169.362,170.103,171.553,174.909,179.387,180.657,190.955,0.16213,-0.3088,17256.11,4.236942900536813
10266194,5323,5.05,0.918,14.3,0.078,   ,9042.32,1.082,0.6388,0,288.46286,47.33198,10266194,15.947,0.8737,1458.931,435.285,391.222,370.557,347.037,332.445,306.98,297.312,281.094,265.586,253.274,247.935,246.111,245.864,246.57,-0.10682,-0.5571899999999999,9042.32,3.956279872281895
10266552,5702,4.67,1.0199,19.851,3.545,   ,2264.02,0.625,0.4225,0,288.63388,47.35007,10266552,13.599,0.8737,1458.931,103.68,95.47300000000001,92.373,87.94,85.432,80.783,78.474,75.64499999999998,72.572,71.214,70.754,71.351,71.775,73.479,0.0159,-0.41108,2264.02,3.35488025902298
10266568,5333,4.67,0.9206,22.074,0.122,   ,5683.6,0.915,0.5517,0,288.64218,47.31825,10266568,15.064,0.8737,1458.931,248.772,223.659,211.095,197.424,187.806,172.419,166.726,157.576,148.816,141.755,136.65,134.911,134.9,134.965,-0.1469399999999999,-0.59333,5683.6,3.754623505584502
10266705,5549,4.8,0.9779,20.464,3.614,   ,2796.59,0.387,0.2835,0,288.71664,47.38464,10266705,14.592,0.8732999999999999,1458.931,180.618,162.663,154.301,144.607,138.125,126.239,121.687,115.0,107.495,103.053,100.67,98.234,97.71700000000001,94.896,-0.17731,-0.5791199999999999,2796.59,3.446628800376022
10267063,5704,4.6,1.0205,14.33,0.261,   ,8044.78,0.984,0.6037,0,288.88229,47.36248,10267063,15.024,0.8737,1458.931,240.805,217.472,206.97,193.429,185.917,172.213,166.664,158.293,151.359,147.979,147.046,146.821,146.998,150.176,-0.01636,-0.5436999999999999,8044.78,3.9055141719785618
10267486,4985,4.63,0.8304,31.131,3.409,   ,4213.04,0.35,0.2579,0,289.07785,47.30297,10267486,15.432,0.8736,1458.931,301.694,270.973,256.236,238.847,228.364,208.478,200.316,188.695,176.331,167.027,160.553,155.579,154.42,149.923,-0.23715,-0.5952399999999999,4213.04,3.624595582482369
10267640,4929,4.58,0.8158,32.08,0.727,   ,4909.49,0.633,0.3983,0,289.1611,47.3934,10267640,14.744,0.8739,1458.931,194.47,174.086,165.091,154.704,147.293,134.617,129.622,122.56,116.065,111.634,108.434,105.431,104.847,102.424,-0.18443,-0.58416,4909.49,3.6910363797625565
10267766,5614,4.93,0.9956,11.608,0.031,   ,15347.39,1.138,0.6762,0,289.21555,47.38609,10267766,13.928,0.8737,1458.931,126.946,115.617,111.638,106.535,104.328,100.556,99.497,99.042,99.749,102.375,106.873,111.249,112.515,119.816,0.26749,-0.3453899999999999,15347.39,4.18603452932621
10267801,5438,4.91,0.9482,11.422,0.024,   ,15578.21,1.242,0.7075,0,289.23029,47.33271,10267801,15.938,0.8736,1458.931,438.708,392.153,370.734,348.098,334.985,310.478,300.985,287.093,277.85,272.847,271.155,271.772,272.256,278.9,1e-05,-0.5331599999999999,15578.21,4.192517553992298
10267806,5593,4.67,0.9898,19.753,1.579,   ,4064.26,0.654,0.4545,0,289.23175,47.34672,10267806,14.302,0.8736,1458.931,153.601,136.841,128.331,118.779,112.736,102.818,99.154,94.512,89.763,86.857,85.688,85.125,85.199,85.726,-0.06779,-0.63892,4064.26,3.608981482975039
10267994,5195,4.55,0.8847,20.018,0.771,   ,6937.09,0.739,0.4728,0,289.33084,47.397,10267994,15.972,0.8739,1458.931,455.389,406.436,382.472,355.539,339.732,312.58,301.494,284.462,265.239,250.757,241.393,235.613,234.29,228.926,-0.2135799999999999,-0.59387,6937.09,3.8411773289596476
10268287,5263,4.27,0.9023,15.834,0.024,   ,24676.71,1.226,0.6736,0,289.46918,47.31335,10268287,13.925,0.8734,1458.931,120.532,108.437,103.344,97.781,95.373,91.399,89.95,88.84699999999998,89.29399999999998,90.824,93.155,95.814,96.844,102.141,0.1915399999999999,-0.4087799999999999,24676.71,4.392287257302456
